DP_ID,gas,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum.of.Sales_CR,ZIPcode,dateNumber
15,OX,Others,11.5139728772424,0.153545806690975,1098,1
15,OX,Others,8.39366661551552,0.153545806690975,1098,2
15,OX,Others,NA,0.153545806690975,1098,3
15,OX,Others,8.95906115007553,0.153545806690975,1098,4
15,OX,Others,8.3137173788894,0.153545806690975,1098,5
15,OX,Others,8.71332031054159,0.153545806690975,1098,6
15,OX,Others,9.5264785551908,0.153545806690975,1098,7
15,OX,Others,9.57242227234479,0.153545806690975,1098,8
15,OX,Others,9.36314452850485,0.153545806690975,1098,9
15,OX,Others,9.91677613788563,0.153545806690975,1098,10
15,OX,Others,10.131133804661,0.153545806690975,1098,11
15,OX,Others,10.9844244065188,0.153545806690975,1098,12
15,OX,Others,10.5102666912129,0.153545806690975,1098,13
15,OX,Others,10.7332661269353,0.153545806690975,1098,14
15,OX,Others,10.3105287416425,0.153545806690975,1098,15
15,OX,Others,10.1412476296767,0.153545806690975,1098,16
15,OX,Others,9.9453454918802,0.153545806690975,1098,17
15,OX,Others,9.49252814059584,0.153545806690975,1098,18
15,OX,Others,9.3158847820244,0.153545806690975,1098,19
15,OX,Others,NA,0.153545806690975,1098,20
15,OX,Others,NA,0.153545806690975,1098,21
15,OX,Others,NA,0.153545806690975,1098,22
15,OX,Others,NA,0.153545806690975,1098,23
15,OX,Others,NA,0.153545806690975,1098,24
15,OX,Others,NA,0.153545806690975,1098,25
15,OX,Others,NA,0.153545806690975,1098,26
15,OX,Others,NA,0.153545806690975,1098,27
19,NI,Chemicals,10.1345330399569,0.391991135543867,6099,1
19,NI,Chemicals,9.09226747598935,0.391991135543867,6099,2
19,NI,Chemicals,NA,0.391991135543867,6099,3
19,NI,Chemicals,9.28349174330462,0.391991135543867,6099,4
19,NI,Chemicals,10.3868028868937,0.391991135543867,6099,5
19,NI,Chemicals,10.5516417314341,0.391991135543867,6099,6
19,NI,Chemicals,10.5367133639551,0.391991135543867,6099,7
19,NI,Chemicals,10.4870791166839,0.391991135543867,6099,8
19,NI,Chemicals,10.9056930706807,0.391991135543867,6099,9
19,NI,Chemicals,10.4020283874319,0.391991135543867,6099,10
19,NI,Chemicals,10.3016687542896,0.391991135543867,6099,11
19,NI,Chemicals,10.1643516168813,0.391991135543867,6099,12
19,NI,Chemicals,10.3051429907251,0.391991135543867,6099,13
19,NI,Chemicals,9.88347800615367,0.391991135543867,6099,14
19,NI,Chemicals,10.5866208857183,0.391991135543867,6099,15
19,NI,Chemicals,10.3628664341421,0.391991135543867,6099,16
19,NI,Chemicals,10.533038240377,0.391991135543867,6099,17
19,NI,Chemicals,10.1255460421838,0.391991135543867,6099,18
19,NI,Chemicals,10.4378937317617,0.391991135543867,6099,19
19,NI,Chemicals,NA,0.391991135543867,6099,20
19,NI,Chemicals,NA,0.391991135543867,6099,21
19,NI,Chemicals,NA,0.391991135543867,6099,22
19,NI,Chemicals,NA,0.391991135543867,6099,23
19,NI,Chemicals,NA,0.391991135543867,6099,24
19,NI,Chemicals,NA,0.391991135543867,6099,25
19,NI,Chemicals,NA,0.391991135543867,6099,26
19,NI,Chemicals,NA,0.391991135543867,6099,27
48,NI,A&F,NA,0.09435444090235,4692,1
48,NI,A&F,12.2518689602203,0.09435444090235,4692,2
48,NI,A&F,12.1813868818663,0.09435444090235,4692,3
48,NI,A&F,12.1095365036413,0.09435444090235,4692,4
48,NI,A&F,12.6606304063392,0.09435444090235,4692,5
48,NI,A&F,11.9238337772603,0.09435444090235,4692,6
48,NI,A&F,NA,0.09435444090235,4692,7
48,NI,A&F,NA,0.09435444090235,4692,8
48,NI,A&F,NA,0.09435444090235,4692,9
48,NI,A&F,NA,0.09435444090235,4692,10
48,NI,A&F,NA,0.09435444090235,4692,11
48,NI,A&F,NA,0.09435444090235,4692,12
48,NI,A&F,NA,0.09435444090235,4692,13
48,NI,A&F,NA,0.09435444090235,4692,14
48,NI,A&F,NA,0.09435444090235,4692,15
48,NI,A&F,11.2449504761655,0.09435444090235,4692,16
48,NI,A&F,11.7287119150629,0.09435444090235,4692,17
48,NI,A&F,NA,0.09435444090235,4692,18
48,NI,A&F,11.0635205959051,0.09435444090235,4692,19
48,NI,A&F,NA,0.09435444090235,4692,20
48,NI,A&F,NA,0.09435444090235,4692,21
48,NI,A&F,NA,0.09435444090235,4692,22
48,NI,A&F,NA,0.09435444090235,4692,23
48,NI,A&F,NA,0.09435444090235,4692,24
48,NI,A&F,NA,0.09435444090235,4692,25
48,NI,A&F,NA,0.09435444090235,4692,26
48,NI,A&F,NA,0.09435444090235,4692,27
50,NI,T&R,13.1948884967787,0.0787002518627974,1386,1
50,NI,T&R,12.2635800987266,0.0787002518627974,1386,2
50,NI,T&R,NA,0.0787002518627974,1386,3
50,NI,T&R,13.0598463764174,0.0787002518627974,1386,4
50,NI,T&R,13.9498539744332,0.0787002518627974,1386,5
50,NI,T&R,13.9468647400601,0.0787002518627974,1386,6
50,NI,T&R,13.4848848122395,0.0787002518627974,1386,7
50,NI,T&R,13.8216226003205,0.0787002518627974,1386,8
